session_id,source_ip,destination_ip,source_port,destination_port,protocol,packet_size,tcp_flags,duration_sec,attack_type
324,192.168.1.240,10.0.0.71,45451,443,SSH,459,RST,5.91,SQLi
325,192.168.1.144,10.0.0.193,33045,22,HTTPS,434,URG,1.96,DoS
326,192.168.1.97,10.0.0.127,1552,21,HTTPS,812,SYN,0.93,Ransomware
327,192.168.1.201,10.0.0.97,44294,8080,SSH,710,SYN,0.24,Phishing
328,192.168.1.124,10.0.0.1,31338,21,SSH,614,ACK,2.75,No Attack
329,192.168.1.187,10.0.0.216,38467,25,SSH,489,SYN,1.26,MITM
330,192.168.1.70,10.0.0.132,19071,25,SSH,508,RST,0.127552662,Session Hijack
331,192.168.1.208,10.0.0.4,20772,443,FTP,489,ACK,2.14,XSS
332,192.168.1.93,10.0.0.125,36133,22,HTTPS,470,URG,0.86,SQLi
333,192.168.1.3,10.0.0.82,14943,21,HTTP,623,RST,1.03,DoS
334,192.168.1.148,10.0.0.27,48522,21,FTP,688,URG,3.65,Ransomware
335,192.168.1.252,10.0.0.171,56832,8080,HTTP,725,URG,0.3,Phishing
336,192.168.1.187,10.0.0.59,16280,443,HTTP,628,ACK,0.83,No Attack
337,192.168.1.164,10.0.0.32,5929,22,SMTP,513,ACK,1.581056012,MITM
338,192.168.1.147,10.0.0.161,49331,443,HTTPS,641,RST,0.313044267,Session Hijack
339,192.168.1.90,10.0.0.28,49047,80,FTP,535,ACK,5.045286612,XSS
340,192.168.1.195,10.0.0.106,9908,21,HTTPS,741,RST,3.61,SQLi
341,192.168.1.147,10.0.0.105,29930,443,SSH,468,SYN,2.477707752,DoS
342,192.168.1.148,10.0.0.183,42935,443,HTTPS,704,SYN,4.58,Ransomware
343,192.168.1.96,10.0.0.228,6974,8080,HTTP,439,PSH,0.64,Phishing
344,192.168.1.199,10.0.0.188,2384,80,SSH,461,FIN,0.5,No Attack
345,192.168.1.52,10.0.0.70,38919,25,HTTPS,465,FIN,0.14,MITM
346,192.168.1.233,10.0.0.62,22970,21,HTTPS,820,SYN,1.79,Session Hijack
347,192.168.1.161,10.0.0.208,48044,8080,HTTP,623,PSH,1.37,XSS
348,192.168.1.168,10.0.0.34,9754,443,SSH,254,FIN,4.828716963,SQLi
349,192.168.1.128,10.0.0.87,59187,21,HTTP,707,RST,1.31,DoS
350,192.168.1.39,10.0.0.114,23185,25,HTTPS,402,RST,0.45,Ransomware
351,192.168.1.82,10.0.0.106,28762,443,FTP,585,ACK,3.32,Phishing
352,192.168.1.104,10.0.0.216,4949,80,FTP,747,FIN,2.168250054,No Attack
353,192.168.1.129,10.0.0.56,9487,21,SMTP,469,URG,6.24,MITM
354,192.168.1.11,10.0.0.113,58177,8080,FTP,377,RST,1.53,Session Hijack
355,192.168.1.220,10.0.0.13,18436,80,SSH,333,FIN,0.25,XSS
356,192.168.1.185,10.0.0.184,62033,25,SMTP,461,ACK,4.500954707,SQLi
357,192.168.1.217,10.0.0.18,23426,25,SSH,331,SYN,4.21,DoS
358,192.168.1.178,10.0.0.182,35034,21,FTP,339,PSH,1.18,Ransomware
359,192.168.1.151,10.0.0.205,26741,25,FTP,477,URG,0.05,Phishing
360,192.168.1.159,10.0.0.113,42576,22,HTTPS,531,ACK,0.06,No Attack
361,192.168.1.222,10.0.0.229,57295,8080,SSH,588,ACK,0.87,MITM
362,192.168.1.42,10.0.0.171,10821,21,HTTP,646,ACK,3.250600004,Session Hijack
363,192.168.1.99,10.0.0.39,21618,22,HTTPS,651,PSH,2.058848382,XSS
364,192.168.1.7,10.0.0.189,7430,25,SSH,554,RST,0.02,SQLi
365,192.168.1.252,10.0.0.170,53553,21,SMTP,395,FIN,3.78,DoS
366,192.168.1.144,10.0.0.209,14989,22,SSH,698,SYN,9.189150291,Ransomware
367,192.168.1.90,10.0.0.79,14757,25,SMTP,386,SYN,0.85,Phishing
368,192.168.1.112,10.0.0.146,54247,443,SMTP,631,URG,0.15,No Attack
369,192.168.1.249,10.0.0.151,62670,443,FTP,551,PSH,1.64738675,MITM
370,192.168.1.244,10.0.0.182,62062,80,HTTP,511,SYN,3.21,Session Hijack
371,192.168.1.60,10.0.0.243,27950,443,SSH,777,URG,1.56,XSS
372,192.168.1.113,10.0.0.30,29807,22,HTTP,469,URG,1.626157721,SQLi
373,192.168.1.2,10.0.0.250,18848,8080,SMTP,377,PSH,0.81,DoS
374,192.168.1.129,10.0.0.98,37418,443,FTP,347,PSH,1.372792299,Ransomware
375,192.168.1.48,10.0.0.58,43866,21,HTTP,677,FIN,1.265787061,Phishing
376,192.168.1.254,10.0.0.196,29311,21,HTTPS,596,FIN,1.27,No Attack
377,192.168.1.140,10.0.0.67,17592,21,SMTP,609,PSH,2.24,MITM
378,192.168.1.197,10.0.0.71,31460,443,HTTPS,680,FIN,2.152280848,Session Hijack
379,192.168.1.37,10.0.0.248,22404,443,HTTP,450,RST,5.909832502,XSS
380,192.168.1.160,10.0.0.146,25820,80,HTTP,502,ACK,1.33,SQLi
381,192.168.1.251,10.0.0.106,9055,8080,HTTP,588,SYN,1.04,DoS
382,192.168.1.247,10.0.0.7,22971,8080,SSH,368,SYN,1.8,Ransomware
383,192.168.1.9,10.0.0.40,4212,25,SMTP,793,SYN,0.37,Phishing
384,192.168.1.233,10.0.0.70,26693,80,SMTP,690,SYN,0.23,No Attack
385,192.168.1.99,10.0.0.214,36737,22,SMTP,709,RST,0.85,MITM
386,192.168.1.147,10.0.0.250,32837,21,SSH,772,RST,0.08,Session Hijack
387,192.168.1.48,10.0.0.193,7789,443,HTTP,691,ACK,0.95,XSS
388,192.168.1.208,10.0.0.68,52650,25,HTTP,563,PSH,3.481792403,SQLi
389,192.168.1.131,10.0.0.238,24195,25,HTTPS,529,FIN,3.34,DoS
390,192.168.1.148,10.0.0.49,11831,443,SSH,589,ACK,1.73,Ransomware
391,192.168.1.152,10.0.0.52,11228,80,FTP,241,SYN,3.769088464,Phishing
392,192.168.1.54,10.0.0.114,28090,25,SSH,793,FIN,3.58,No Attack
393,192.168.1.120,10.0.0.107,58968,8080,HTTPS,555,ACK,2.97,MITM
394,192.168.1.161,10.0.0.29,43144,80,HTTPS,368,SYN,0.77,Session Hijack
395,192.168.1.152,10.0.0.149,38391,443,HTTPS,590,ACK,1.7,XSS
396,192.168.1.116,10.0.0.218,23682,80,HTTP,605,SYN,0.62,SQLi
397,192.168.1.75,10.0.0.78,38105,8080,FTP,691,URG,1.72,DoS
398,192.168.1.113,10.0.0.9,61103,21,HTTPS,330,SYN,3.199952875,Ransomware
399,192.168.1.200,10.0.0.251,36010,443,SMTP,378,URG,0.93,Phishing
400,192.168.1.164,10.0.0.175,14810,8080,HTTP,685,RST,0.41,No Attack
401,192.168.1.166,10.0.0.76,30307,443,FTP,632,SYN,1.65,MITM
402,192.168.1.104,10.0.0.42,65503,8080,SMTP,605,ACK,2.61,Session Hijack
403,192.168.1.84,10.0.0.179,51328,8080,FTP,841,FIN,2.130372583,XSS
404,192.168.1.254,10.0.0.184,1080,25,FTP,454,RST,0.14,SQLi
405,192.168.1.227,10.0.0.179,59572,25,SMTP,535,URG,6.219459594,DoS
406,192.168.1.112,10.0.0.198,46325,25,SSH,303,FIN,0.01,Ransomware
407,192.168.1.254,10.0.0.128,33935,21,FTP,439,URG,5.578655488,Phishing
408,192.168.1.217,10.0.0.20,41010,21,SSH,557,PSH,2.91,No Attack
409,192.168.1.99,10.0.0.216,9583,8080,FTP,480,FIN,0.2,MITM
410,192.168.1.153,10.0.0.155,27082,22,SMTP,545,PSH,1.408444816,Session Hijack
411,192.168.1.93,10.0.0.166,23769,443,FTP,751,PSH,0.86,XSS
412,192.168.1.146,10.0.0.72,1639,25,HTTPS,719,RST,4.82,SQLi
413,192.168.1.128,10.0.0.65,9086,443,HTTPS,533,FIN,7.82,DoS
414,192.168.1.110,10.0.0.182,29238,8080,FTP,519,URG,1.009518706,Ransomware
415,192.168.1.82,10.0.0.241,45312,80,SMTP,443,SYN,1.01,Phishing
416,192.168.1.194,10.0.0.113,39769,8080,SMTP,407,RST,1.396643216,No Attack
417,192.168.1.54,10.0.0.24,45211,21,HTTP,635,RST,0.65,MITM
418,192.168.1.163,10.0.0.128,43572,22,SMTP,579,SYN,7.93,Session Hijack
419,192.168.1.208,10.0.0.175,11705,80,SSH,421,FIN,8.32,XSS
420,192.168.1.189,10.0.0.199,8008,443,FTP,676,URG,1.28,SQLi
421,192.168.1.169,10.0.0.83,28603,21,HTTPS,360,RST,0.838076947,DoS
422,192.168.1.228,10.0.0.214,26298,25,SMTP,452,PSH,1.58,Ransomware
423,192.168.1.161,10.0.0.63,38763,80,HTTPS,553,SYN,0.77,Phishing
424,192.168.1.68,10.0.0.185,55957,21,HTTP,526,URG,5.29,No Attack
425,192.168.1.33,10.0.0.183,28423,443,FTP,511,ACK,3.41,MITM
426,192.168.1.142,10.0.0.60,32505,8080,SMTP,411,RST,0.74,Session Hijack
427,192.168.1.21,10.0.0.99,1968,443,HTTPS,391,URG,0.04,XSS
428,192.168.1.48,10.0.0.62,29481,80,SMTP,594,PSH,12.48,SQLi
429,192.168.1.148,10.0.0.30,10138,80,HTTP,669,FIN,2.787888029,DoS
430,192.168.1.248,10.0.0.221,40870,8080,HTTPS,554,FIN,1.11,Ransomware
431,192.168.1.128,10.0.0.22,19154,80,HTTPS,594,SYN,0.68,Phishing
432,192.168.1.136,10.0.0.203,13336,22,FTP,622,PSH,0.01,No Attack
433,192.168.1.135,10.0.0.212,61221,25,FTP,597,SYN,1.831482959,MITM
434,192.168.1.195,10.0.0.126,33620,21,HTTPS,605,RST,1.207246432,Session Hijack
435,192.168.1.145,10.0.0.157,39575,8080,FTP,440,SYN,2.452283364,XSS
436,192.168.1.128,10.0.0.243,10775,443,HTTPS,445,ACK,2.18,SQLi
437,192.168.1.33,10.0.0.169,7931,443,SSH,466,SYN,4.722419018,DoS
438,192.168.1.176,10.0.0.42,59451,25,SMTP,592,SYN,0.41,Ransomware
439,192.168.1.204,10.0.0.98,29138,80,SSH,591,RST,0.2,Phishing
440,192.168.1.187,10.0.0.193,26033,80,SSH,369,PSH,2.1,No Attack
441,192.168.1.115,10.0.0.31,20334,443,SMTP,588,URG,2.8084727,MITM
442,192.168.1.214,10.0.0.158,51265,25,HTTPS,520,URG,4.17,Session Hijack
443,192.168.1.119,10.0.0.112,36749,443,HTTPS,555,ACK,2.473623609,XSS
444,192.168.1.22,10.0.0.146,20020,80,FTP,445,SYN,1.18,SQLi
445,192.168.1.238,10.0.0.247,7071,8080,HTTP,420,RST,1.34,DoS
446,192.168.1.158,10.0.0.122,40041,21,HTTPS,459,RST,3.636104138,Ransomware
447,192.168.1.38,10.0.0.17,29791,80,SMTP,430,URG,0.840595776,Phishing
448,192.168.1.230,10.0.0.38,17371,8080,HTTP,456,RST,5.01,No Attack
449,192.168.1.109,10.0.0.142,37551,21,SMTP,709,PSH,2.5,MITM
450,192.168.1.51,10.0.0.215,25126,22,SMTP,424,SYN,4.33,Session Hijack
451,192.168.1.182,10.0.0.217,5287,25,SMTP,671,FIN,6.42,XSS
452,192.168.1.8,10.0.0.207,44073,8080,HTTP,449,URG,2.375173286,SQLi
453,192.168.1.27,10.0.0.110,2926,22,SSH,465,URG,1.73,DoS
454,192.168.1.27,10.0.0.184,31847,80,SMTP,720,ACK,1.33,Ransomware
455,192.168.1.226,10.0.0.22,31564,25,FTP,634,FIN,1.54,Phishing
456,192.168.1.21,10.0.0.195,36359,8080,HTTPS,608,PSH,0.1,No Attack
457,192.168.1.30,10.0.0.56,11214,80,HTTPS,628,URG,4.91,MITM
458,192.168.1.97,10.0.0.119,64793,25,HTTPS,656,SYN,6.19,Session Hijack
459,192.168.1.28,10.0.0.147,41867,25,HTTP,433,FIN,2.31,XSS
460,192.168.1.111,10.0.0.57,28714,80,FTP,356,FIN,1.260294774,SQLi
461,192.168.1.192,10.0.0.172,4018,80,FTP,603,URG,3.09,DoS
462,192.168.1.225,10.0.0.226,39021,8080,FTP,578,FIN,2.62,Ransomware
463,192.168.1.197,10.0.0.35,3034,25,FTP,637,ACK,1.71,Phishing
464,192.168.1.252,10.0.0.114,8401,8080,FTP,800,SYN,0.37,No Attack
465,192.168.1.61,10.0.0.125,14060,25,SSH,489,RST,0.45,MITM
466,192.168.1.48,10.0.0.129,27491,8080,FTP,424,SYN,1.78,Session Hijack
467,192.168.1.147,10.0.0.52,51006,80,FTP,578,URG,0.709113113,XSS
468,192.168.1.4,10.0.0.85,1072,80,HTTP,512,FIN,2.57,SQLi
469,192.168.1.35,10.0.0.221,38002,443,HTTP,483,SYN,1.349397951,DoS
470,192.168.1.192,10.0.0.198,51354,8080,FTP,598,RST,4.83,Ransomware
471,192.168.1.49,10.0.0.165,55944,443,SSH,465,ACK,4.6,Phishing
472,192.168.1.17,10.0.0.65,48630,443,FTP,563,SYN,0.7,No Attack
473,192.168.1.172,10.0.0.179,17062,22,FTP,410,SYN,0.17,MITM
474,192.168.1.220,10.0.0.129,33600,25,FTP,806,ACK,1.89,Session Hijack
475,192.168.1.158,10.0.0.219,8902,21,SMTP,638,ACK,1.19,XSS
476,192.168.1.221,10.0.0.21,28633,22,SSH,448,URG,0.31,SQLi
477,192.168.1.46,10.0.0.181,50246,25,HTTPS,615,FIN,1.52,DoS
478,192.168.1.117,10.0.0.16,49139,21,FTP,515,FIN,10.93200971,Ransomware
479,192.168.1.6,10.0.0.236,25094,443,HTTPS,413,URG,0.14,Phishing
480,192.168.1.99,10.0.0.123,41671,21,SSH,600,ACK,0.61,No Attack
481,192.168.1.124,10.0.0.61,55631,80,FTP,562,RST,1.55,MITM
482,192.168.1.233,10.0.0.54,58434,80,HTTPS,398,FIN,3.15,Session Hijack
483,192.168.1.37,10.0.0.168,23020,8080,HTTPS,554,RST,1.389164788,XSS
484,192.168.1.24,10.0.0.26,55945,25,SSH,582,ACK,2.64,SQLi
485,192.168.1.93,10.0.0.80,19185,22,FTP,566,SYN,0.3,DoS
486,192.168.1.241,10.0.0.220,47046,443,SMTP,523,URG,3.55,Ransomware
487,192.168.1.46,10.0.0.65,41172,25,SSH,420,ACK,2.36,Phishing
488,192.168.1.181,10.0.0.100,3252,443,SMTP,378,ACK,1.22,No Attack
489,192.168.1.95,10.0.0.74,27389,80,FTP,531,PSH,3.45,MITM
490,192.168.1.99,10.0.0.192,26212,22,HTTPS,462,ACK,2.64,Session Hijack
491,192.168.1.188,10.0.0.171,60254,22,SSH,503,FIN,2.85,XSS
492,192.168.1.225,10.0.0.17,43606,80,SSH,514,SYN,0.69,SQLi
493,192.168.1.116,10.0.0.121,9912,21,SSH,482,RST,1.93,DoS
494,192.168.1.191,10.0.0.187,24154,22,HTTP,568,PSH,0.3,Ransomware
495,192.168.1.253,10.0.0.23,40183,21,FTP,578,URG,3.44,Phishing
496,192.168.1.213,10.0.0.135,43221,443,HTTP,602,FIN,2.828061758,No Attack
497,192.168.1.160,10.0.0.172,19814,22,SSH,618,SYN,4.714562978,MITM
498,192.168.1.215,10.0.0.181,25848,8080,SSH,407,RST,0.47,Session Hijack
499,192.168.1.161,10.0.0.71,34429,80,SMTP,707,SYN,1.163887173,XSS
500,192.168.1.67,10.0.0.108,25498,21,HTTP,623,FIN,2.17245795,SQLi
501,192.168.1.128,10.0.0.79,18357,8080,HTTPS,381,URG,0.12,DoS
502,192.168.1.18,10.0.0.162,43888,443,FTP,389,URG,0.56,Ransomware
503,192.168.1.25,10.0.0.46,37379,443,HTTPS,476,SYN,5.462379729,Phishing
504,192.168.1.234,10.0.0.237,34903,22,HTTPS,671,ACK,0.28,No Attack
505,192.168.1.223,10.0.0.196,65174,22,FTP,435,SYN,0.94,MITM
506,192.168.1.54,10.0.0.206,9391,8080,SSH,697,ACK,5.82,Session Hijack
507,192.168.1.58,10.0.0.78,1746,25,SMTP,553,URG,0.04,XSS
508,192.168.1.67,10.0.0.16,32169,25,SSH,419,FIN,2.223595791,SQLi
509,192.168.1.104,10.0.0.71,54018,22,SSH,363,PSH,3.09,DoS
510,192.168.1.174,10.0.0.96,53850,25,HTTP,598,ACK,4.79,Ransomware
511,192.168.1.24,10.0.0.147,38658,80,HTTPS,667,URG,2.66,Phishing
512,192.168.1.114,10.0.0.2,11163,8080,HTTPS,846,SYN,5.501095678,No Attack
513,192.168.1.32,10.0.0.10,50878,80,HTTPS,507,URG,0.07,MITM
514,192.168.1.175,10.0.0.178,3152,25,SMTP,475,SYN,0.21,Session Hijack
515,192.168.1.86,10.0.0.125,42910,22,SMTP,402,SYN,2.68,XSS
516,192.168.1.151,10.0.0.81,21641,80,SMTP,651,URG,2.8,SQLi
517,192.168.1.194,10.0.0.229,29104,443,FTP,601,FIN,1.86,DoS
518,192.168.1.127,10.0.0.140,36309,22,SMTP,506,RST,2.62,Ransomware
519,192.168.1.155,10.0.0.70,60765,8080,HTTP,648,SYN,3.9,Phishing
520,192.168.1.234,10.0.0.150,18557,21,HTTP,588,SYN,2.101350409,No Attack
521,192.168.1.130,10.0.0.32,33648,21,SSH,364,ACK,5.89,MITM
522,192.168.1.218,10.0.0.105,48020,22,SSH,669,PSH,2.37,Session Hijack
523,192.168.1.17,10.0.0.84,47971,25,SSH,702,URG,1.28,XSS
524,192.168.1.104,10.0.0.129,28980,80,SSH,439,SYN,1.09,SQLi
525,192.168.1.161,10.0.0.182,52054,80,HTTP,638,FIN,2.77,DoS
526,192.168.1.137,10.0.0.239,59621,22,SSH,601,RST,1.99,Ransomware
527,192.168.1.43,10.0.0.245,43467,443,HTTP,387,RST,3.4,Phishing
528,192.168.1.246,10.0.0.58,63832,8080,SMTP,445,RST,3.04,No Attack
529,192.168.1.176,10.0.0.198,34101,25,SMTP,757,FIN,1.49,MITM
530,192.168.1.39,10.0.0.211,63507,443,FTP,631,RST,5.83,Session Hijack
531,192.168.1.221,10.0.0.146,4976,22,SSH,546,URG,4.930716982,XSS
532,192.168.1.170,10.0.0.134,57904,22,SMTP,640,RST,1.467028009,SQLi
533,192.168.1.247,10.0.0.45,53225,443,SMTP,381,ACK,2.754123057,DoS
534,192.168.1.26,10.0.0.97,55942,21,HTTPS,619,RST,0.45,Ransomware
535,192.168.1.99,10.0.0.23,59932,22,HTTPS,286,ACK,1.64,Phishing
536,192.168.1.50,10.0.0.23,47663,8080,HTTP,678,ACK,3.12,No Attack
537,192.168.1.153,10.0.0.154,43484,25,FTP,767,ACK,4.678781881,MITM
538,192.168.1.152,10.0.0.205,23820,443,HTTPS,659,FIN,2.823113911,Session Hijack
539,192.168.1.13,10.0.0.135,32770,21,FTP,455,SYN,3.06,XSS
540,192.168.1.60,10.0.0.79,22273,443,SMTP,574,PSH,1.28,SQLi
541,192.168.1.250,10.0.0.44,1039,21,HTTP,520,URG,1.6,DoS
542,192.168.1.135,10.0.0.27,50781,21,FTP,518,URG,4.23,Ransomware
543,192.168.1.57,10.0.0.26,26981,8080,HTTPS,575,RST,1.36,Phishing
544,192.168.1.36,10.0.0.97,17029,25,SMTP,506,PSH,2.091655079,No Attack
545,192.168.1.173,10.0.0.207,22316,22,SSH,525,SYN,3.19,MITM
546,192.168.1.20,10.0.0.36,58182,21,SMTP,652,ACK,0.1,Session Hijack
547,192.168.1.65,10.0.0.109,32900,22,HTTPS,723,ACK,6.36,XSS
548,192.168.1.8,10.0.0.55,61751,25,HTTPS,486,ACK,0.83,SQLi
549,192.168.1.238,10.0.0.192,48070,22,SSH,323,ACK,1.99,DoS
550,192.168.1.144,10.0.0.219,15841,8080,SMTP,547,RST,2.31,Ransomware
551,192.168.1.142,10.0.0.185,26494,8080,FTP,686,SYN,0.29,Phishing
552,192.168.1.204,10.0.0.69,10783,80,FTP,427,SYN,3.46,No Attack
553,192.168.1.115,10.0.0.61,49456,8080,SMTP,587,SYN,3.079681654,MITM
554,192.168.1.215,10.0.0.130,7436,21,FTP,833,PSH,0.79,Session Hijack
555,192.168.1.143,10.0.0.55,58781,25,SMTP,516,URG,3.8,XSS
556,192.168.1.92,10.0.0.122,21528,8080,SMTP,439,ACK,1.96,SQLi
557,192.168.1.98,10.0.0.97,43988,443,HTTPS,223,FIN,3.08,DoS
558,192.168.1.66,10.0.0.80,9531,25,HTTP,562,URG,10.68076702,Ransomware
559,192.168.1.32,10.0.0.87,22074,21,HTTPS,501,SYN,0.28,Phishing
560,192.168.1.215,10.0.0.38,5844,25,FTP,630,PSH,2.77,No Attack
561,192.168.1.191,10.0.0.119,8859,8080,HTTP,498,RST,3.730726972,MITM
562,192.168.1.86,10.0.0.208,28655,443,SMTP,462,ACK,5.278048186,Session Hijack
563,192.168.1.51,10.0.0.78,35641,80,FTP,631,PSH,1.05,XSS
564,192.168.1.153,10.0.0.157,14611,21,SSH,625,URG,4.08,SQLi
565,192.168.1.186,10.0.0.154,35745,21,FTP,525,FIN,2.04,DoS
566,192.168.1.63,10.0.0.35,58756,25,HTTP,580,FIN,0.14,Ransomware
567,192.168.1.190,10.0.0.79,52945,22,HTTP,629,RST,0.06,Phishing
568,192.168.1.125,10.0.0.67,46523,22,SMTP,591,SYN,1.689087439,No Attack
569,192.168.1.150,10.0.0.87,53222,443,SSH,627,SYN,3.08,MITM
570,192.168.1.58,10.0.0.157,57770,80,SMTP,716,PSH,0.97,Session Hijack
571,192.168.1.58,10.0.0.34,7864,80,SSH,656,URG,3.82,XSS
572,192.168.1.86,10.0.0.97,38858,25,SSH,650,PSH,1.36,SQLi
573,192.168.1.49,10.0.0.169,32464,25,SMTP,758,URG,0.05,DoS
574,192.168.1.180,10.0.0.169,36207,22,FTP,627,SYN,7.844122424,Ransomware
575,192.168.1.170,10.0.0.151,31660,8080,HTTPS,529,SYN,1.35,Phishing
576,192.168.1.70,10.0.0.71,3413,80,SSH,438,PSH,2.1,No Attack
577,192.168.1.15,10.0.0.3,56100,8080,HTTP,690,ACK,0.44,MITM
578,192.168.1.54,10.0.0.58,50003,80,SMTP,529,URG,0.71,Session Hijack
579,192.168.1.235,10.0.0.32,58671,8080,FTP,759,URG,1.32,XSS
580,192.168.1.188,10.0.0.31,1787,8080,SSH,544,FIN,3.88,SQLi
581,192.168.1.101,10.0.0.82,24949,80,FTP,447,FIN,0.22,DoS
582,192.168.1.225,10.0.0.43,27573,443,SMTP,525,RST,3.03,Ransomware
583,192.168.1.8,10.0.0.135,50991,443,HTTP,432,FIN,1.73,Phishing
584,192.168.1.53,10.0.0.105,40047,25,SSH,554,URG,1.38,No Attack
585,192.168.1.60,10.0.0.1,51053,8080,SSH,444,PSH,4.18,MITM
586,192.168.1.236,10.0.0.61,40965,8080,FTP,360,ACK,0.25,Session Hijack
587,192.168.1.108,10.0.0.14,24481,8080,SMTP,386,PSH,9.37,XSS
588,192.168.1.5,10.0.0.180,54974,8080,HTTPS,382,SYN,3.86,SQLi
589,192.168.1.103,10.0.0.224,57165,8080,SSH,447,URG,0.79,DoS
590,192.168.1.196,10.0.0.6,22447,22,HTTP,565,SYN,2.461312318,Ransomware
591,192.168.1.6,10.0.0.103,11542,21,SSH,693,URG,0.838507264,Phishing
592,192.168.1.109,10.0.0.10,60797,8080,SSH,639,FIN,1.5,No Attack
593,192.168.1.224,10.0.0.71,44044,22,HTTPS,551,ACK,1.59,MITM
594,192.168.1.116,10.0.0.90,62766,443,HTTPS,538,URG,6.066578124,Session Hijack
595,192.168.1.94,10.0.0.226,59947,8080,SMTP,467,RST,0.98,XSS
596,192.168.1.47,10.0.0.158,33384,443,SSH,774,PSH,1.69,SQLi
597,192.168.1.99,10.0.0.228,46239,25,SSH,407,RST,3.750309799,DoS
598,192.168.1.55,10.0.0.149,60569,21,FTP,600,RST,1.88,Ransomware
599,192.168.1.168,10.0.0.126,48881,80,FTP,645,RST,2.174197673,Phishing
600,192.168.1.52,10.0.0.188,56500,21,HTTP,568,RST,0.38,No Attack
601,192.168.1.144,10.0.0.209,29197,8080,HTTP,811,PSH,1.024028076,MITM
602,192.168.1.13,10.0.0.97,10419,8080,FTP,555,SYN,2.097136703,Session Hijack
603,192.168.1.114,10.0.0.74,60792,21,HTTP,392,PSH,2.898764118,XSS
604,192.168.1.124,10.0.0.115,45859,21,SSH,536,SYN,2.69,SQLi
605,192.168.1.106,10.0.0.191,20231,25,HTTPS,536,SYN,0.13,DoS
606,192.168.1.158,10.0.0.239,39079,443,SSH,600,PSH,3.43,Ransomware
607,192.168.1.147,10.0.0.170,53461,80,FTP,558,PSH,0.61,Phishing
608,192.168.1.145,10.0.0.51,47253,21,SMTP,565,PSH,1.9,No Attack
609,192.168.1.120,10.0.0.192,27663,80,SMTP,565,URG,1.61,MITM
610,192.168.1.63,10.0.0.204,47194,21,FTP,479,SYN,0.33,Session Hijack
611,192.168.1.19,10.0.0.56,63607,443,SSH,577,PSH,0.68,XSS
612,192.168.1.92,10.0.0.208,60347,80,HTTP,536,ACK,0.7,SQLi
613,192.168.1.58,10.0.0.41,29948,22,HTTP,747,FIN,1.96,DoS
614,192.168.1.183,10.0.0.32,61499,443,SMTP,388,FIN,3.11,Ransomware
615,192.168.1.90,10.0.0.15,8457,80,FTP,526,ACK,12.01022465,Phishing
616,192.168.1.229,10.0.0.62,31128,21,FTP,466,FIN,0.2,No Attack
617,192.168.1.218,10.0.0.155,56350,21,HTTPS,476,SYN,5.58,MITM
618,192.168.1.117,10.0.0.28,45076,443,SMTP,567,PSH,1.65,Session Hijack
619,192.168.1.62,10.0.0.209,38618,443,FTP,421,PSH,0.88,XSS
620,192.168.1.23,10.0.0.64,4688,21,HTTPS,689,URG,0.67,SQLi
621,192.168.1.127,10.0.0.238,11552,80,HTTP,546,PSH,0.47,DoS
622,192.168.1.137,10.0.0.187,29214,22,SMTP,545,ACK,1.63,Ransomware
623,192.168.1.140,10.0.0.242,1521,25,SMTP,784,ACK,5.84,Phishing
624,192.168.1.245,10.0.0.186,62185,443,FTP,798,SYN,0.4,No Attack
625,192.168.1.129,10.0.0.130,8665,21,FTP,702,ACK,1.15,MITM
626,192.168.1.58,10.0.0.127,63892,80,SSH,473,URG,0.46,Session Hijack
627,192.168.1.122,10.0.0.36,5667,443,HTTP,519,PSH,0.39,XSS
628,192.168.1.1,10.0.0.114,6080,80,HTTP,525,URG,5.082949959,SQLi
629,192.168.1.239,10.0.0.199,33923,443,HTTPS,566,SYN,0.61,DoS
630,192.168.1.34,10.0.0.13,6467,21,HTTPS,850,SYN,1.18383216,Ransomware
631,192.168.1.96,10.0.0.15,18265,80,SSH,743,PSH,4.81,Phishing
632,192.168.1.126,10.0.0.89,47235,21,HTTP,551,RST,0.98,No Attack
633,192.168.1.118,10.0.0.215,64496,80,HTTPS,564,PSH,0.02,MITM
634,192.168.1.48,10.0.0.188,9736,443,HTTP,704,SYN,2.55,Session Hijack
635,192.168.1.89,10.0.0.22,9245,25,HTTP,452,RST,1.46,XSS
636,192.168.1.232,10.0.0.191,32370,25,HTTPS,397,PSH,3.378954286,SQLi
637,192.168.1.237,10.0.0.218,16684,22,FTP,272,PSH,1.69,DoS
638,192.168.1.117,10.0.0.225,39939,22,FTP,703,RST,2.273104381,Ransomware
639,192.168.1.129,10.0.0.203,12612,8080,HTTPS,486,RST,0.14,Phishing
640,192.168.1.16,10.0.0.74,38396,21,SSH,505,FIN,4.02,No Attack
641,192.168.1.189,10.0.0.25,43244,80,SMTP,471,URG,0.46,MITM
642,192.168.1.231,10.0.0.101,18966,22,HTTP,530,RST,7.11,Session Hijack
643,192.168.1.192,10.0.0.176,50191,443,SMTP,556,ACK,0.56,XSS
644,192.168.1.191,10.0.0.171,37397,25,HTTPS,517,RST,3.856189245,SQLi
645,192.168.1.69,10.0.0.117,47076,80,HTTP,618,SYN,3.11,DoS
646,192.168.1.22,10.0.0.166,2631,8080,SMTP,766,RST,1.24,Ransomware
